From Id	To Id	Tx	Meta
4	1	0.1506	 TCP 49153 > 1000 ACK Seq=11257 Ack=1 Win=32768
1	0	0.150614	 TCP 49153 > 1000 ACK Seq=9113 Ack=1 Win=32768
4	1	0.150648	 TCP 49153 > 1000 ACK Seq=11793 Ack=1 Win=32768
4	1	0.150695	 TCP 49153 > 1000 ACK Seq=12329 Ack=1 Win=32768
1	0	0.151086	 TCP 49153 > 1000 ACK Seq=9649 Ack=1 Win=32768
1	0	0.151558	 TCP 49153 > 1000 ACK Seq=10185 Ack=1 Win=32768
1	0	0.15203	 TCP 49153 > 1000 ACK Seq=10721 Ack=1 Win=32768
1	0	0.152502	 TCP 49153 > 8080 ACK Seq=5 Ack=537 Win=32768
1	0	0.152545	 TCP 49153 > 1000 ACK Seq=11257 Ack=1 Win=32768
1	0	0.153017	 TCP 49153 > 1000 ACK Seq=11793 Ack=1 Win=32768
1	0	0.153489	 TCP 49153 > 1000 ACK Seq=12329 Ack=1 Win=32768
0	2	0.160142	 TCP 49153 > 1000 ACK Seq=8041 Ack=1 Win=32768
0	2	0.160614	 TCP 49153 > 1000 ACK Seq=8577 Ack=1 Win=32768
0	2	0.161086	 TCP 49153 > 1000 ACK Seq=9113 Ack=1 Win=32768
0	2	0.161558	 TCP 49153 > 1000 ACK Seq=9649 Ack=1 Win=32768
2	0	0.161661	 TCP 1000 > 49153 ACK Seq=1 Ack=9113 Win=32768
0	2	0.16203	 TCP 49153 > 1000 ACK Seq=10185 Ack=1 Win=32768
0	2	0.162502	 TCP 49153 > 1000 ACK Seq=10721 Ack=1 Win=32768
0	3	0.162545	 TCP 49153 > 8080 ACK Seq=5 Ack=537 Win=32768
2	0	0.162605	 TCP 1000 > 49153 ACK Seq=1 Ack=10185 Win=32768
0	1	0.162666	 TCP 1000 > 49153 ACK Seq=1 Ack=9113 Win=32768
0	2	0.163017	 TCP 49153 > 1000 ACK Seq=11257 Ack=1 Win=32768
0	2	0.163489	 TCP 49153 > 1000 ACK Seq=11793 Ack=1 Win=32768
2	0	0.163549	 TCP 1000 > 49153 ACK Seq=1 Ack=11257 Win=32768
3	0	0.16355	 TCP 8080 > 49153 ACK Seq=537 Ack=5 Win=32768
3	0	0.163597	 TCP 8080 > 49153 ACK Seq=1073 Ack=5 Win=32768
0	1	0.16361	 TCP 1000 > 49153 ACK Seq=1 Ack=10185 Win=32768
0	2	0.163961	 TCP 49153 > 1000 ACK Seq=12329 Ack=1 Win=32768
2	0	0.164536	 TCP 1000 > 49153 ACK Seq=1 Ack=12329 Win=32768
0	1	0.164554	 TCP 1000 > 49153 ACK Seq=1 Ack=11257 Win=32768
0	1	0.164597	 TCP 8080 > 49153 ACK Seq=537 Ack=5 Win=32768
0	1	0.165069	 TCP 8080 > 49153 ACK Seq=1073 Ack=5 Win=32768
0	1	0.165541	 TCP 1000 > 49153 ACK Seq=1 Ack=12329 Win=32768
1	4	0.172709	 TCP 1000 > 49153 ACK Seq=1 Ack=9113 Win=32768
1	4	0.173653	 TCP 1000 > 49153 ACK Seq=1 Ack=10185 Win=32768
4	1	0.173713	 TCP 49153 > 1000 ACK Seq=12865 Ack=1 Win=32768
4	1	0.17376	 TCP 49153 > 1000 ACK Seq=13401 Ack=1 Win=32768
4	1	0.173807	 TCP 49153 > 1000 ACK Seq=13937 Ack=1 Win=32768
1	4	0.174597	 TCP 1000 > 49153 ACK Seq=1 Ack=11257 Win=32768
4	1	0.174657	 TCP 49153 > 1000 ACK Seq=14473 Ack=1 Win=32768
4	1	0.174704	 TCP 49153 > 1000 ACK Seq=15009 Ack=1 Win=32768
4	1	0.174751	 TCP 49153 > 1000 ACK Seq=15545 Ack=1 Win=32768
1	0	0.17476	 TCP 49153 > 1000 ACK Seq=12865 Ack=1 Win=32768
1	5	0.175069	 TCP 8080 > 49153 ACK Seq=537 Ack=5 Win=32768
