From Id	To Id	Tx	Meta
11	0	0.162816	 UDP 49153 > 8090
0	1	0.162823	 UDP 49153 > 8090
11	0	0.162916	 UDP 49153 > 8090
0	1	0.162923	 UDP 49153 > 8090
11	0	0.163016	 UDP 49153 > 8090
0	1	0.163023	 UDP 49153 > 8090
11	0	0.163116	 UDP 49153 > 8090
0	1	0.163123	 UDP 49153 > 8090
11	0	0.163216	 UDP 49153 > 8090
0	1	0.163223	 UDP 49153 > 8090
11	0	0.163316	 UDP 49153 > 8090
0	1	0.163323	 UDP 49153 > 8090
11	0	0.163416	 UDP 49153 > 8090
0	1	0.163423	 UDP 49153 > 8090
11	0	0.163516	 UDP 49153 > 8090
0	1	0.163523	 UDP 49153 > 8090
11	0	0.163616	 UDP 49153 > 8090
0	1	0.163623	 UDP 49153 > 8090
11	0	0.163716	 UDP 49153 > 8090
0	1	0.163723	 UDP 49153 > 8090
11	0	0.163816	 UDP 49153 > 8090
0	1	0.163823	 UDP 49153 > 8090
11	0	0.163916	 UDP 49153 > 8090
0	1	0.163923	 UDP 49153 > 8090
11	0	0.164016	 UDP 49153 > 8090
0	1	0.164023	 UDP 49153 > 8090
11	0	0.164116	 UDP 49153 > 8090
0	1	0.164123	 UDP 49153 > 8090
11	0	0.164216	 UDP 49153 > 8090
0	1	0.164223	 UDP 49153 > 8090
11	0	0.164316	 UDP 49153 > 8090
0	1	0.164323	 UDP 49153 > 8090
11	0	0.164416	 UDP 49153 > 8090
0	1	0.164423	 UDP 49153 > 8090
11	0	0.164516	 UDP 49153 > 8090
0	1	0.164523	 UDP 49153 > 8090
11	0	0.164616	 UDP 49153 > 8090
0	1	0.164623	 UDP 49153 > 8090
11	0	0.164716	 UDP 49153 > 8090
0	1	0.164723	 UDP 49153 > 8090
11	0	0.164816	 UDP 49153 > 8090
0	1	0.164823	 UDP 49153 > 8090
11	0	0.164916	 UDP 49153 > 8090
0	1	0.164923	 UDP 49153 > 8090
11	0	0.165016	 UDP 49153 > 8090
0	1	0.165023	 UDP 49153 > 8090
11	0	0.165116	 UDP 49153 > 8090
0	1	0.165123	 UDP 49153 > 8090
11	0	0.165216	 UDP 49153 > 8090
0	1	0.165223	 UDP 49153 > 8090
11	0	0.165316	 UDP 49153 > 8090
0	1	0.165323	 UDP 49153 > 8090
11	0	0.165416	 UDP 49153 > 8090
0	1	0.165423	 UDP 49153 > 8090
11	0	0.165516	 UDP 49153 > 8090
0	1	0.165523	 UDP 49153 > 8090
11	0	0.165616	 UDP 49153 > 8090
0	1	0.165623	 UDP 49153 > 8090
11	0	0.165716	 UDP 49153 > 8090
0	1	0.165723	 UDP 49153 > 8090
11	0	0.165816	 UDP 49153 > 8090
0	1	0.165823	 UDP 49153 > 8090
11	0	0.165916	 UDP 49153 > 8090
0	1	0.165923	 UDP 49153 > 8090
0	1	0.166023	 UDP 49153 > 8090
0	1	0.166123	 UDP 49153 > 8090
0	1	0.166223	 UDP 49153 > 8090
0	1	0.166323	 UDP 49153 > 8090
0	1	0.166423	 UDP 49153 > 8090
0	1	0.166523	 UDP 49153 > 8090
0	1	0.166623	 UDP 49153 > 8090
0	1	0.166723	 UDP 49153 > 8090
0	1	0.166823	 UDP 49153 > 8090
0	1	0.166923	 UDP 49153 > 8090
1	21	0.207089	 UDP 49153 > 8090
1	21	0.207189	 UDP 49153 > 8090
1	21	0.207289	 UDP 49153 > 8090
1	21	0.207389	 UDP 49153 > 8090
1	21	0.207489	 UDP 49153 > 8090
1	21	0.207589	 UDP 49153 > 8090
1	21	0.207689	 UDP 49153 > 8090
1	21	0.207789	 UDP 49153 > 8090
1	21	0.207889	 UDP 49153 > 8090
1	21	0.207989	 UDP 49153 > 8090
1	21	0.208089	 UDP 49153 > 8090
1	21	0.208189	 UDP 49153 > 8090
1	21	0.208289	 UDP 49153 > 8090
1	21	0.208389	 UDP 49153 > 8090
1	21	0.208489	 UDP 49153 > 8090
1	21	0.208589	 UDP 49153 > 8090
1	21	0.208689	 UDP 49153 > 8090
1	21	0.208789	 UDP 49153 > 8090
1	21	0.208889	 UDP 49153 > 8090
1	21	0.208989	 UDP 49153 > 8090
1	21	0.209089	 UDP 49153 > 8090
1	21	0.209189	 UDP 49153 > 8090
1	21	0.209289	 UDP 49153 > 8090
1	21	0.209389	 UDP 49153 > 8090
1	21	0.209489	 UDP 49153 > 8090
1	21	0.209589	 UDP 49153 > 8090
1	21	0.209689	 UDP 49153 > 8090
1	21	0.209789	 UDP 49153 > 8090
1	21	0.209889	 UDP 49153 > 8090
1	21	0.209989	 UDP 49153 > 8090
1	21	0.210089	 UDP 49153 > 8090
1	21	0.210189	 UDP 49153 > 8090
1	21	0.210289	 UDP 49153 > 8090
1	21	0.210389	 UDP 49153 > 8090
1	21	0.210489	 UDP 49153 > 8090
1	21	0.210589	 UDP 49153 > 8090
1	21	0.210689	 UDP 49153 > 8090
1	21	0.210789	 UDP 49153 > 8090
1	21	0.210889	 UDP 49153 > 8090
1	21	0.210989	 UDP 49153 > 8090
1	21	0.211089	 UDP 49153 > 8090
1	21	0.211189	 UDP 49153 > 8090
1	21	0.211289	 UDP 49153 > 8090
1	21	0.211389	 UDP 49153 > 8090
1	21	0.211489	 UDP 49153 > 8090
1	21	0.211589	 UDP 49153 > 8090
1	21	0.211689	 UDP 49153 > 8090
1	21	0.211789	 UDP 49153 > 8090
1	21	0.211889	 UDP 49153 > 8090
1	21	0.211989	 UDP 49153 > 8090
1	21	0.212089	 UDP 49153 > 8090
1	21	0.212189	 UDP 49153 > 8090
1	21	0.212289	 UDP 49153 > 8090
1	21	0.212389	 UDP 49153 > 8090
1	21	0.212489	 UDP 49153 > 8090
1	21	0.212589	 UDP 49153 > 8090
1	21	0.212689	 UDP 49153 > 8090
1	21	0.212789	 UDP 49153 > 8090
1	21	0.212889	 UDP 49153 > 8090
1	21	0.212989	 UDP 49153 > 8090
1	21	0.213089	 UDP 49153 > 8090
1	21	0.213189	 UDP 49153 > 8090
1	21	0.213289	 UDP 49153 > 8090
1	21	0.213389	 UDP 49153 > 8090
1	21	0.213489	 UDP 49153 > 8090
1	21	0.213589	 UDP 49153 > 8090
1	21	0.213689	 UDP 49153 > 8090
1	21	0.213789	 UDP 49153 > 8090
1	21	0.213889	 UDP 49153 > 8090
1	21	0.213989	 UDP 49153 > 8090
1	21	0.214089	 UDP 49153 > 8090
1	21	0.214189	 UDP 49153 > 8090
1	21	0.214289	 UDP 49153 > 8090
1	21	0.214389	 UDP 49153 > 8090
1	21	0.214489	 UDP 49153 > 8090
1	21	0.214589	 UDP 49153 > 8090
1	21	0.214689	 UDP 49153 > 8090
1	21	0.214789	 UDP 49153 > 8090
1	21	0.214889	 UDP 49153 > 8090
1	21	0.214989	 UDP 49153 > 8090
1	21	0.215089	 UDP 49153 > 8090
1	21	0.215189	 UDP 49153 > 8090
1	21	0.215289	 UDP 49153 > 8090
1	21	0.215389	 UDP 49153 > 8090
1	21	0.215489	 UDP 49153 > 8090
1	21	0.215589	 UDP 49153 > 8090
1	21	0.215689	 UDP 49153 > 8090
1	21	0.215789	 UDP 49153 > 8090
1	21	0.215889	 UDP 49153 > 8090
1	21	0.215989	 UDP 49153 > 8090
1	21	0.216089	 UDP 49153 > 8090
1	21	0.216189	 UDP 49153 > 8090
1	21	0.216289	 UDP 49153 > 8090
1	21	0.216389	 UDP 49153 > 8090
1	21	0.216489	 UDP 49153 > 8090
1	21	0.216589	 UDP 49153 > 8090
1	21	0.216689	 UDP 49153 > 8090
1	21	0.216789	 UDP 49153 > 8090
1	21	0.216889	 UDP 49153 > 8090
1	21	0.216989	 UDP 49153 > 8090
11	0	0.266016	 UDP 49153 > 8090
11	0	0.266116	 UDP 49153 > 8090
11	0	0.266216	 UDP 49153 > 8090
11	0	0.266316	 UDP 49153 > 8090
11	0	0.266416	 UDP 49153 > 8090
11	0	0.266516	 UDP 49153 > 8090
11	0	0.266616	 UDP 49153 > 8090
11	0	0.266716	 UDP 49153 > 8090
11	0	0.266816	 UDP 49153 > 8090
11	0	0.266916	 UDP 49153 > 8090
11	0	0.267016	 UDP 49153 > 8090
0	1	0.267023	 UDP 49153 > 8090
11	0	0.267116	 UDP 49153 > 8090
0	1	0.267123	 UDP 49153 > 8090
11	0	0.267216	 UDP 49153 > 8090
0	1	0.267223	 UDP 49153 > 8090
11	0	0.267316	 UDP 49153 > 8090
0	1	0.267323	 UDP 49153 > 8090
11	0	0.267416	 UDP 49153 > 8090
0	1	0.267423	 UDP 49153 > 8090
11	0	0.267516	 UDP 49153 > 8090
0	1	0.267523	 UDP 49153 > 8090
11	0	0.267616	 UDP 49153 > 8090
0	1	0.267623	 UDP 49153 > 8090
11	0	0.267716	 UDP 49153 > 8090
0	1	0.267723	 UDP 49153 > 8090
11	0	0.267816	 UDP 49153 > 8090
0	1	0.267823	 UDP 49153 > 8090
11	0	0.267916	 UDP 49153 > 8090
0	1	0.267923	 UDP 49153 > 8090
11	0	0.268016	 UDP 49153 > 8090
0	1	0.268023	 UDP 49153 > 8090
11	0	0.268116	 UDP 49153 > 8090
0	1	0.268123	 UDP 49153 > 8090
11	0	0.268216	 UDP 49153 > 8090
0	1	0.268223	 UDP 49153 > 8090
11	0	0.268316	 UDP 49153 > 8090
0	1	0.268323	 UDP 49153 > 8090
11	0	0.268416	 UDP 49153 > 8090
0	1	0.268423	 UDP 49153 > 8090
11	0	0.268516	 UDP 49153 > 8090
0	1	0.268523	 UDP 49153 > 8090
11	0	0.268616	 UDP 49153 > 8090
0	1	0.268623	 UDP 49153 > 8090
11	0	0.268716	 UDP 49153 > 8090
0	1	0.268723	 UDP 49153 > 8090
11	0	0.268816	 UDP 49153 > 8090
0	1	0.268823	 UDP 49153 > 8090
11	0	0.268916	 UDP 49153 > 8090
0	1	0.268923	 UDP 49153 > 8090
11	0	0.269016	 UDP 49153 > 8090
0	1	0.269023	 UDP 49153 > 8090
11	0	0.269116	 UDP 49153 > 8090
0	1	0.269123	 UDP 49153 > 8090
11	0	0.269216	 UDP 49153 > 8090
0	1	0.269223	 UDP 49153 > 8090
11	0	0.269316	 UDP 49153 > 8090
0	1	0.269323	 UDP 49153 > 8090
11	0	0.269416	 UDP 49153 > 8090
0	1	0.269423	 UDP 49153 > 8090
11	0	0.269516	 UDP 49153 > 8090
0	1	0.269523	 UDP 49153 > 8090
11	0	0.269616	 UDP 49153 > 8090
0	1	0.269623	 UDP 49153 > 8090
11	0	0.269716	 UDP 49153 > 8090
0	1	0.269723	 UDP 49153 > 8090
11	0	0.269816	 UDP 49153 > 8090
0	1	0.269823	 UDP 49153 > 8090
11	0	0.269916	 UDP 49153 > 8090
0	1	0.269923	 UDP 49153 > 8090
11	0	0.270016	 UDP 49153 > 8090
0	1	0.270023	 UDP 49153 > 8090
11	0	0.270116	 UDP 49153 > 8090
0	1	0.270123	 UDP 49153 > 8090
11	0	0.270216	 UDP 49153 > 8090
0	1	0.270223	 UDP 49153 > 8090
11	0	0.270316	 UDP 49153 > 8090
0	1	0.270323	 UDP 49153 > 8090
11	0	0.270416	 UDP 49153 > 8090
0	1	0.270423	 UDP 49153 > 8090
11	0	0.270516	 UDP 49153 > 8090
0	1	0.270523	 UDP 49153 > 8090
11	0	0.270616	 UDP 49153 > 8090
0	1	0.270623	 UDP 49153 > 8090
11	0	0.270716	 UDP 49153 > 8090
0	1	0.270723	 UDP 49153 > 8090
11	0	0.270816	 UDP 49153 > 8090
0	1	0.270823	 UDP 49153 > 8090
11	0	0.270916	 UDP 49153 > 8090
0	1	0.270923	 UDP 49153 > 8090
11	0	0.271016	 UDP 49153 > 8090
0	1	0.271023	 UDP 49153 > 8090
11	0	0.271116	 UDP 49153 > 8090
0	1	0.271123	 UDP 49153 > 8090
11	0	0.271216	 UDP 49153 > 8090
0	1	0.271223	 UDP 49153 > 8090
11	0	0.271316	 UDP 49153 > 8090
0	1	0.271323	 UDP 49153 > 8090
11	0	0.271416	 UDP 49153 > 8090
0	1	0.271423	 UDP 49153 > 8090
11	0	0.271516	 UDP 49153 > 8090
0	1	0.271523	 UDP 49153 > 8090
11	0	0.271616	 UDP 49153 > 8090
0	1	0.271623	 UDP 49153 > 8090
11	0	0.271716	 UDP 49153 > 8090
0	1	0.271723	 UDP 49153 > 8090
11	0	0.271816	 UDP 49153 > 8090
0	1	0.271823	 UDP 49153 > 8090
11	0	0.271916	 UDP 49153 > 8090
0	1	0.271923	 UDP 49153 > 8090
11	0	0.272016	 UDP 49153 > 8090
0	1	0.272023	 UDP 49153 > 8090
11	0	0.272116	 UDP 49153 > 8090
0	1	0.272123	 UDP 49153 > 8090
11	0	0.272216	 UDP 49153 > 8090
0	1	0.272223	 UDP 49153 > 8090
11	0	0.272316	 UDP 49153 > 8090
0	1	0.272323	 UDP 49153 > 8090
11	0	0.272416	 UDP 49153 > 8090
0	1	0.272423	 UDP 49153 > 8090
11	0	0.272516	 UDP 49153 > 8090
0	1	0.272523	 UDP 49153 > 8090
11	0	0.272616	 UDP 49153 > 8090
0	1	0.272623	 UDP 49153 > 8090
11	0	0.272716	 UDP 49153 > 8090
0	1	0.272723	 UDP 49153 > 8090
11	0	0.272816	 UDP 49153 > 8090
0	1	0.272823	 UDP 49153 > 8090
11	0	0.272916	 UDP 49153 > 8090
0	1	0.272923	 UDP 49153 > 8090
11	0	0.273016	 UDP 49153 > 8090
0	1	0.273023	 UDP 49153 > 8090
11	0	0.273116	 UDP 49153 > 8090
0	1	0.273123	 UDP 49153 > 8090
11	0	0.273216	 UDP 49153 > 8090
0	1	0.273223	 UDP 49153 > 8090
11	0	0.273316	 UDP 49153 > 8090
0	1	0.273323	 UDP 49153 > 8090
11	0	0.273416	 UDP 49153 > 8090
0	1	0.273423	 UDP 49153 > 8090
11	0	0.273516	 UDP 49153 > 8090
0	1	0.273523	 UDP 49153 > 8090
11	0	0.273616	 UDP 49153 > 8090
0	1	0.273623	 UDP 49153 > 8090
11	0	0.273716	 UDP 49153 > 8090
0	1	0.273723	 UDP 49153 > 8090
11	0	0.273816	 UDP 49153 > 8090
0	1	0.273823	 UDP 49153 > 8090
11	0	0.273916	 UDP 49153 > 8090
0	1	0.273923	 UDP 49153 > 8090
11	0	0.274016	 UDP 49153 > 8090
0	1	0.274023	 UDP 49153 > 8090
11	0	0.274116	 UDP 49153 > 8090
0	1	0.274123	 UDP 49153 > 8090
11	0	0.274216	 UDP 49153 > 8090
0	1	0.274223	 UDP 49153 > 8090
11	0	0.274316	 UDP 49153 > 8090
0	1	0.274323	 UDP 49153 > 8090
11	0	0.274416	 UDP 49153 > 8090
0	1	0.274423	 UDP 49153 > 8090
11	0	0.274516	 UDP 49153 > 8090
0	1	0.274523	 UDP 49153 > 8090
11	0	0.274616	 UDP 49153 > 8090
0	1	0.274623	 UDP 49153 > 8090
11	0	0.274716	 UDP 49153 > 8090
0	1	0.274723	 UDP 49153 > 8090
11	0	0.274816	 UDP 49153 > 8090
0	1	0.274823	 UDP 49153 > 8090
11	0	0.274916	 UDP 49153 > 8090
0	1	0.274923	 UDP 49153 > 8090
11	0	0.275016	 UDP 49153 > 8090
0	1	0.275023	 UDP 49153 > 8090
11	0	0.275116	 UDP 49153 > 8090
0	1	0.275123	 UDP 49153 > 8090
11	0	0.275216	 UDP 49153 > 8090
0	1	0.275223	 UDP 49153 > 8090
11	0	0.275316	 UDP 49153 > 8090
0	1	0.275323	 UDP 49153 > 8090
11	0	0.275416	 UDP 49153 > 8090
0	1	0.275423	 UDP 49153 > 8090
11	0	0.275516	 UDP 49153 > 8090
0	1	0.275523	 UDP 49153 > 8090
11	0	0.275616	 UDP 49153 > 8090
0	1	0.275623	 UDP 49153 > 8090
11	0	0.275716	 UDP 49153 > 8090
0	1	0.275723	 UDP 49153 > 8090
11	0	0.275816	 UDP 49153 > 8090
0	1	0.275823	 UDP 49153 > 8090
11	0	0.275916	 UDP 49153 > 8090
0	1	0.275923	 UDP 49153 > 8090
0	1	0.276023	 UDP 49153 > 8090
0	1	0.276123	 UDP 49153 > 8090
0	1	0.276223	 UDP 49153 > 8090
0	1	0.276323	 UDP 49153 > 8090
0	1	0.276423	 UDP 49153 > 8090
0	1	0.276523	 UDP 49153 > 8090
0	1	0.276623	 UDP 49153 > 8090
0	1	0.276723	 UDP 49153 > 8090
0	1	0.276823	 UDP 49153 > 8090
0	1	0.276923	 UDP 49153 > 8090
1	21	0.317089	 UDP 49153 > 8090
1	21	0.317189	 UDP 49153 > 8090
1	21	0.317289	 UDP 49153 > 8090
1	21	0.317389	 UDP 49153 > 8090
1	21	0.317489	 UDP 49153 > 8090
1	21	0.317589	 UDP 49153 > 8090
1	21	0.317689	 UDP 49153 > 8090
1	21	0.317789	 UDP 49153 > 8090
1	21	0.317889	 UDP 49153 > 8090
1	21	0.317989	 UDP 49153 > 8090
1	21	0.318089	 UDP 49153 > 8090
1	21	0.318189	 UDP 49153 > 8090
