From Id	To Id	Tx	Meta
0	1	5.00085	 UDP 49153 > 8090
3	0	5.0009	 UDP 49153 > 8100
1	13	5.00091	 UDP 49153 > 8100
0	1	5.00091	 UDP 49153 > 8100
11	0	5.00092	 UDP 49153 > 8090
0	1	5.00096	 UDP 49153 > 8090
3	0	5.00098	 UDP 49153 > 8100
1	13	5.00099	 UDP 49153 > 8100
11	0	5.00102	 UDP 49153 > 8090
0	1	5.00102	 UDP 49153 > 8100
3	0	5.00106	 UDP 49153 > 8100
0	1	5.00107	 UDP 49153 > 8090
1	13	5.00107	 UDP 49153 > 8100
11	0	5.00112	 UDP 49153 > 8090
0	1	5.00113	 UDP 49153 > 8100
3	0	5.00114	 UDP 49153 > 8100
1	13	5.00116	 UDP 49153 > 8100
0	1	5.00118	 UDP 49153 > 8100
11	0	5.00122	 UDP 49153 > 8090
0	1	5.00122	 UDP 49153 > 8090
3	0	5.00123	 UDP 49153 > 8100
1	13	5.00124	 UDP 49153 > 8100
0	1	5.00129	 UDP 49153 > 8100
3	0	5.00131	 UDP 49153 > 8100
11	0	5.00132	 UDP 49153 > 8090
1	13	5.00132	 UDP 49153 > 8100
0	1	5.00133	 UDP 49153 > 8090
3	0	5.00139	 UDP 49153 > 8100
0	1	5.0014	 UDP 49153 > 8100
1	13	5.0014	 UDP 49153 > 8100
11	0	5.00142	 UDP 49153 > 8090
0	1	5.00144	 UDP 49153 > 8090
3	0	5.00147	 UDP 49153 > 8100
1	13	5.00148	 UDP 49153 > 8100
0	1	5.00151	 UDP 49153 > 8100
11	0	5.00152	 UDP 49153 > 8090
0	1	5.00155	 UDP 49153 > 8090
3	0	5.00155	 UDP 49153 > 8100
1	13	5.00157	 UDP 49153 > 8100
0	1	5.00162	 UDP 49153 > 8100
11	0	5.00162	 UDP 49153 > 8090
3	0	5.00164	 UDP 49153 > 8100
1	13	5.00165	 UDP 49153 > 8100
0	1	5.00166	 UDP 49153 > 8100
0	1	5.0017	 UDP 49153 > 8090
11	0	5.00172	 UDP 49153 > 8090
3	0	5.00172	 UDP 49153 > 8100
1	13	5.00173	 UDP 49153 > 8100
0	1	5.00177	 UDP 49153 > 8100
3	0	5.0018	 UDP 49153 > 8100
1	13	5.00181	 UDP 49153 > 8100
0	1	5.00181	 UDP 49153 > 8090
11	0	5.00182	 UDP 49153 > 8090
0	1	5.00188	 UDP 49153 > 8100
3	0	5.00188	 UDP 49153 > 8100
1	13	5.00189	 UDP 49153 > 8100
11	0	5.00192	 UDP 49153 > 8090
0	1	5.00192	 UDP 49153 > 8090
3	0	5.00196	 UDP 49153 > 8100
1	13	5.00198	 UDP 49153 > 8100
0	1	5.00199	 UDP 49153 > 8100
11	0	5.00202	 UDP 49153 > 8090
0	1	5.00203	 UDP 49153 > 8090
3	0	5.00205	 UDP 49153 > 8100
1	13	5.00206	 UDP 49153 > 8100
0	1	5.0021	 UDP 49153 > 8100
11	0	5.00212	 UDP 49153 > 8090
3	0	5.00213	 UDP 49153 > 8100
1	13	5.00214	 UDP 49153 > 8100
0	1	5.00214	 UDP 49153 > 8090
0	1	5.00221	 UDP 49153 > 8100
3	0	5.00221	 UDP 49153 > 8100
11	0	5.00222	 UDP 49153 > 8090
1	13	5.00222	 UDP 49153 > 8100
0	1	5.00225	 UDP 49153 > 8100
3	0	5.00229	 UDP 49153 > 8100
0	1	5.00229	 UDP 49153 > 8090
1	13	5.0023	 UDP 49153 > 8100
11	0	5.00232	 UDP 49153 > 8090
0	1	5.00236	 UDP 49153 > 8100
3	0	5.00237	 UDP 49153 > 8100
1	13	5.00238	 UDP 49153 > 8100
0	1	5.0024	 UDP 49153 > 8090
11	0	5.00242	 UDP 49153 > 8090
3	0	5.00246	 UDP 49153 > 8100
1	13	5.00247	 UDP 49153 > 8100
0	1	5.00247	 UDP 49153 > 8100
0	1	5.00251	 UDP 49153 > 8090
11	0	5.00252	 UDP 49153 > 8090
3	0	5.00254	 UDP 49153 > 8100
1	13	5.00255	 UDP 49153 > 8100
0	1	5.00258	 UDP 49153 > 8100
11	0	5.00262	 UDP 49153 > 8090
3	0	5.00262	 UDP 49153 > 8100
0	1	5.00262	 UDP 49153 > 8090
1	13	5.00263	 UDP 49153 > 8100
0	1	5.00269	 UDP 49153 > 8100
3	0	5.0027	 UDP 49153 > 8100
1	13	5.00271	 UDP 49153 > 8100
11	0	5.00272	 UDP 49153 > 8090
0	1	5.00273	 UDP 49153 > 8100
0	1	5.00278	 UDP 49153 > 8090
3	0	5.00278	 UDP 49153 > 8100
1	13	5.00279	 UDP 49153 > 8100
11	0	5.00282	 UDP 49153 > 8090
0	1	5.00284	 UDP 49153 > 8100
3	0	5.00286	 UDP 49153 > 8100
1	13	5.00288	 UDP 49153 > 8100
0	1	5.00289	 UDP 49153 > 8090
11	0	5.00292	 UDP 49153 > 8090
3	0	5.00295	 UDP 49153 > 8100
0	1	5.00295	 UDP 49153 > 8100
1	13	5.00296	 UDP 49153 > 8100
0	1	5.003	 UDP 49153 > 8090
11	0	5.00302	 UDP 49153 > 8090
3	0	5.00303	 UDP 49153 > 8100
1	13	5.00304	 UDP 49153 > 8100
0	1	5.00306	 UDP 49153 > 8100
0	1	5.00311	 UDP 49153 > 8090
3	0	5.00311	 UDP 49153 > 8100
11	0	5.00312	 UDP 49153 > 8090
1	13	5.00312	 UDP 49153 > 8100
0	1	5.00317	 UDP 49153 > 8100
3	0	5.00319	 UDP 49153 > 8100
1	13	5.0032	 UDP 49153 > 8100
0	1	5.00322	 UDP 49153 > 8090
11	0	5.00322	 UDP 49153 > 8090
3	0	5.00327	 UDP 49153 > 8100
0	1	5.00328	 UDP 49153 > 8100
1	13	5.00329	 UDP 49153 > 8100
11	0	5.00332	 UDP 49153 > 8090
0	1	5.00333	 UDP 49153 > 8100
3	0	5.00336	 UDP 49153 > 8100
1	13	5.00337	 UDP 49153 > 8100
0	1	5.00337	 UDP 49153 > 8090
11	0	5.00342	 UDP 49153 > 8090
0	1	5.00343	 UDP 49153 > 8100
3	0	5.00344	 UDP 49153 > 8100
1	13	5.00345	 UDP 49153 > 8100
0	1	5.00348	 UDP 49153 > 8090
11	0	5.00352	 UDP 49153 > 8090
3	0	5.00352	 UDP 49153 > 8100
1	13	5.00353	 UDP 49153 > 8100
0	1	5.00354	 UDP 49153 > 8100
0	1	5.00359	 UDP 49153 > 8090
3	0	5.0036	 UDP 49153 > 8100
1	13	5.00361	 UDP 49153 > 8100
11	0	5.00362	 UDP 49153 > 8090
0	1	5.00365	 UDP 49153 > 8100
3	0	5.00368	 UDP 49153 > 8100
1	13	5.0037	 UDP 49153 > 8100
0	1	5.0037	 UDP 49153 > 8090
11	0	5.00372	 UDP 49153 > 8090
0	1	5.00376	 UDP 49153 > 8100
3	0	5.00377	 UDP 49153 > 8100
1	13	5.00378	 UDP 49153 > 8100
0	1	5.00381	 UDP 49153 > 8100
11	0	5.00382	 UDP 49153 > 8090
3	0	5.00385	 UDP 49153 > 8100
0	1	5.00385	 UDP 49153 > 8090
1	13	5.00386	 UDP 49153 > 8100
11	0	5.00392	 UDP 49153 > 8090
0	1	5.00392	 UDP 49153 > 8100
3	0	5.00393	 UDP 49153 > 8100
1	13	5.00394	 UDP 49153 > 8100
0	1	5.00396	 UDP 49153 > 8090
3	0	5.00401	 UDP 49153 > 8100
11	0	5.00402	 UDP 49153 > 8090
1	13	5.00402	 UDP 49153 > 8100
0	1	5.00403	 UDP 49153 > 8100
0	1	5.00407	 UDP 49153 > 8090
3	0	5.00409	 UDP 49153 > 8100
1	13	5.0041	 UDP 49153 > 8100
11	0	5.00412	 UDP 49153 > 8090
0	1	5.00414	 UDP 49153 > 8100
3	0	5.00418	 UDP 49153 > 8100
0	1	5.00418	 UDP 49153 > 8090
1	13	5.00419	 UDP 49153 > 8100
11	0	5.00422	 UDP 49153 > 8090
0	1	5.00425	 UDP 49153 > 8100
3	0	5.00426	 UDP 49153 > 8100
1	13	5.00427	 UDP 49153 > 8100
0	1	5.00429	 UDP 49153 > 8090
11	0	5.00432	 UDP 49153 > 8090
3	0	5.00434	 UDP 49153 > 8100
1	13	5.00435	 UDP 49153 > 8100
0	1	5.00436	 UDP 49153 > 8100
0	1	5.0044	 UDP 49153 > 8100
11	0	5.00442	 UDP 49153 > 8090
3	0	5.00442	 UDP 49153 > 8100
1	13	5.00443	 UDP 49153 > 8100
0	1	5.00444	 UDP 49153 > 8090
3	0	5.0045	 UDP 49153 > 8100
0	1	5.00451	 UDP 49153 > 8100
1	13	5.00451	 UDP 49153 > 8100
11	0	5.00452	 UDP 49153 > 8090
0	1	5.00455	 UDP 49153 > 8090
3	0	5.00458	 UDP 49153 > 8100
1	13	5.0046	 UDP 49153 > 8100
11	0	5.00462	 UDP 49153 > 8090
0	1	5.00462	 UDP 49153 > 8100
0	1	5.00466	 UDP 49153 > 8090
3	0	5.00467	 UDP 49153 > 8100
1	13	5.00468	 UDP 49153 > 8100
11	0	5.00472	 UDP 49153 > 8090
0	1	5.00473	 UDP 49153 > 8100
3	0	5.00475	 UDP 49153 > 8100
1	13	5.00476	 UDP 49153 > 8100
0	1	5.00477	 UDP 49153 > 8090
11	0	5.00482	 UDP 49153 > 8090
3	0	5.00483	 UDP 49153 > 8100
0	1	5.00484	 UDP 49153 > 8100
1	13	5.00484	 UDP 49153 > 8100
0	1	5.00488	 UDP 49153 > 8090
3	0	5.00491	 UDP 49153 > 8100
11	0	5.00492	 UDP 49153 > 8090
1	13	5.00492	 UDP 49153 > 8100
0	1	5.00495	 UDP 49153 > 8100
0	1	5.00499	 UDP 49153 > 8100
3	0	5.00499	 UDP 49153 > 8100
1	13	5.00501	 UDP 49153 > 8100
11	0	5.00502	 UDP 49153 > 8090
0	1	5.00504	 UDP 49153 > 8090
3	0	5.00508	 UDP 49153 > 8100
1	13	5.00509	 UDP 49153 > 8100
0	1	5.0051	 UDP 49153 > 8100
11	0	5.00512	 UDP 49153 > 8090
0	1	5.00514	 UDP 49153 > 8090
3	0	5.00516	 UDP 49153 > 8100
1	13	5.00517	 UDP 49153 > 8100
0	1	5.00521	 UDP 49153 > 8100
11	0	5.00522	 UDP 49153 > 8090
3	0	5.00524	 UDP 49153 > 8100
1	13	5.00525	 UDP 49153 > 8100
0	1	5.00525	 UDP 49153 > 8090
11	0	5.00532	 UDP 49153 > 8090
0	1	5.00532	 UDP 49153 > 8100
3	0	5.00532	 UDP 49153 > 8100
1	13	5.00533	 UDP 49153 > 8100
0	1	5.00536	 UDP 49153 > 8090
3	0	5.0054	 UDP 49153 > 8100
1	13	5.00542	 UDP 49153 > 8100
11	0	5.00542	 UDP 49153 > 8090
0	1	5.00543	 UDP 49153 > 8100
0	1	5.00547	 UDP 49153 > 8100
3	0	5.00549	 UDP 49153 > 8100
1	13	5.0055	 UDP 49153 > 8100
11	0	5.00552	 UDP 49153 > 8090
0	1	5.00552	 UDP 49153 > 8090
3	0	5.00557	 UDP 49153 > 8100
1	13	5.00558	 UDP 49153 > 8100
0	1	5.00558	 UDP 49153 > 8100
11	0	5.00562	 UDP 49153 > 8090
0	1	5.00563	 UDP 49153 > 8090
3	0	5.00565	 UDP 49153 > 8100
1	13	5.00566	 UDP 49153 > 8100
0	1	5.00569	 UDP 49153 > 8100
11	0	5.00572	 UDP 49153 > 8090
3	0	5.00573	 UDP 49153 > 8100
0	1	5.00574	 UDP 49153 > 8090
1	13	5.00574	 UDP 49153 > 8100
0	1	5.0058	 UDP 49153 > 8100
3	0	5.00581	 UDP 49153 > 8100
11	0	5.00582	 UDP 49153 > 8090
1	13	5.00583	 UDP 49153 > 8100
0	1	5.00585	 UDP 49153 > 8090
3	0	5.0059	 UDP 49153 > 8100
1	13	5.00591	 UDP 49153 > 8100
0	1	5.00591	 UDP 49153 > 8100
11	0	5.00592	 UDP 49153 > 8090
0	1	5.00596	 UDP 49153 > 8090
3	0	5.00598	 UDP 49153 > 8100
1	13	5.00599	 UDP 49153 > 8100
0	1	5.00602	 UDP 49153 > 8100
3	0	5.00606	 UDP 49153 > 8100
0	1	5.00607	 UDP 49153 > 8100
1	13	5.00607	 UDP 49153 > 8100
0	1	5.00611	 UDP 49153 > 8090
3	0	5.00614	 UDP 49153 > 8100
1	13	5.00615	 UDP 49153 > 8100
0	1	5.00618	 UDP 49153 > 8100
0	1	5.00622	 UDP 49153 > 8090
3	0	5.00622	 UDP 49153 > 8100
1	13	5.00623	 UDP 49153 > 8100
0	1	5.00629	 UDP 49153 > 8100
3	0	5.00631	 UDP 49153 > 8100
1	13	5.00632	 UDP 49153 > 8100
0	1	5.00633	 UDP 49153 > 8090
3	0	5.00639	 UDP 49153 > 8100
0	1	5.0064	 UDP 49153 > 8100
1	13	5.0064	 UDP 49153 > 8100
0	1	5.00644	 UDP 49153 > 8090
3	0	5.00647	 UDP 49153 > 8100
1	13	5.00648	 UDP 49153 > 8100
0	1	5.00651	 UDP 49153 > 8100
0	1	5.00655	 UDP 49153 > 8100
3	0	5.00655	 UDP 49153 > 8100
1	13	5.00656	 UDP 49153 > 8100
0	1	5.00659	 UDP 49153 > 8090
3	0	5.00663	 UDP 49153 > 8100
1	13	5.00664	 UDP 49153 > 8100
0	1	5.00666	 UDP 49153 > 8100
0	1	5.0067	 UDP 49153 > 8090
3	0	5.00671	 UDP 49153 > 8100
1	13	5.00673	 UDP 49153 > 8100
0	1	5.00677	 UDP 49153 > 8100
3	0	5.0068	 UDP 49153 > 8100
1	13	5.00681	 UDP 49153 > 8100
0	1	5.00681	 UDP 49153 > 8090
0	1	5.00688	 UDP 49153 > 8100
3	0	5.00688	 UDP 49153 > 8100
1	13	5.00689	 UDP 49153 > 8100
0	1	5.00692	 UDP 49153 > 8090
3	0	5.00696	 UDP 49153 > 8100
1	13	5.00697	 UDP 49153 > 8100
0	1	5.00699	 UDP 49153 > 8100
0	1	5.00703	 UDP 49153 > 8090
3	0	5.00704	 UDP 49153 > 8100
1	13	5.00705	 UDP 49153 > 8100
0	1	5.0071	 UDP 49153 > 8100
3	0	5.00712	 UDP 49153 > 8100
1	13	5.00714	 UDP 49153 > 8100
0	1	5.00714	 UDP 49153 > 8100
0	1	5.00718	 UDP 49153 > 8090
3	0	5.00721	 UDP 49153 > 8100
1	13	5.00722	 UDP 49153 > 8100
0	1	5.00725	 UDP 49153 > 8100
3	0	5.00729	 UDP 49153 > 8100
0	1	5.00729	 UDP 49153 > 8090
1	13	5.0073	 UDP 49153 > 8100
0	1	5.00736	 UDP 49153 > 8100
3	0	5.00737	 UDP 49153 > 8100
1	13	5.00738	 UDP 49153 > 8100
0	1	5.0074	 UDP 49153 > 8090
3	0	5.00745	 UDP 49153 > 8100
1	13	5.00746	 UDP 49153 > 8100
0	1	5.00747	 UDP 49153 > 8100
0	1	5.00751	 UDP 49153 > 8090
3	0	5.00753	 UDP 49153 > 8100
1	13	5.00755	 UDP 49153 > 8100
0	1	5.00758	 UDP 49153 > 8100
3	0	5.00762	 UDP 49153 > 8100
0	1	5.00762	 UDP 49153 > 8100
1	13	5.00763	 UDP 49153 > 8100
0	1	5.00767	 UDP 49153 > 8090
3	0	5.0077	 UDP 49153 > 8100
1	13	5.00771	 UDP 49153 > 8100
0	1	5.00773	 UDP 49153 > 8100
0	1	5.00778	 UDP 49153 > 8090
3	0	5.00778	 UDP 49153 > 8100
1	13	5.00779	 UDP 49153 > 8100
0	1	5.00784	 UDP 49153 > 8100
3	0	5.00786	 UDP 49153 > 8100
1	13	5.00787	 UDP 49153 > 8100
0	1	5.00789	 UDP 49153 > 8090
3	0	5.00794	 UDP 49153 > 8100
0	1	5.00795	 UDP 49153 > 8100
1	13	5.00796	 UDP 49153 > 8100
0	1	5.008	 UDP 49153 > 8090
3	0	5.00803	 UDP 49153 > 8100
1	13	5.00804	 UDP 49153 > 8100
0	1	5.00806	 UDP 49153 > 8100
0	1	5.00811	 UDP 49153 > 8090
3	0	5.00811	 UDP 49153 > 8100
1	13	5.00812	 UDP 49153 > 8100
0	1	5.00817	 UDP 49153 > 8100
3	0	5.00819	 UDP 49153 > 8100
1	13	5.0082	 UDP 49153 > 8100
0	1	5.00822	 UDP 49153 > 8100
0	1	5.00826	 UDP 49153 > 8090
3	0	5.00827	 UDP 49153 > 8100
1	13	5.00828	 UDP 49153 > 8100
0	1	5.00833	 UDP 49153 > 8100
3	0	5.00835	 UDP 49153 > 8100
1	13	5.00836	 UDP 49153 > 8100
0	1	5.00837	 UDP 49153 > 8090
0	1	5.00844	 UDP 49153 > 8100
3	0	5.00844	 UDP 49153 > 8100
1	13	5.00845	 UDP 49153 > 8100
0	1	5.00848	 UDP 49153 > 8090
3	0	5.00852	 UDP 49153 > 8100
1	13	5.00853	 UDP 49153 > 8100
0	1	5.00854	 UDP 49153 > 8100
0	1	5.00859	 UDP 49153 > 8090
3	0	5.0086	 UDP 49153 > 8100
1	13	5.00861	 UDP 49153 > 8100
0	1	5.00865	 UDP 49153 > 8100
3	0	5.00868	 UDP 49153 > 8100
1	13	5.00869	 UDP 49153 > 8100
0	1	5.0087	 UDP 49153 > 8100
0	1	5.00874	 UDP 49153 > 8090
3	0	5.00876	 UDP 49153 > 8100
1	13	5.00877	 UDP 49153 > 8100
0	1	5.00881	 UDP 49153 > 8100
3	0	5.00884	 UDP 49153 > 8100
0	1	5.00885	 UDP 49153 > 8090
1	13	5.00886	 UDP 49153 > 8100
0	1	5.00892	 UDP 49153 > 8100
3	0	5.00893	 UDP 49153 > 8100
1	13	5.00894	 UDP 49153 > 8100
0	1	5.00896	 UDP 49153 > 8100
0	1	5.009	 UDP 49153 > 8100
3	0	5.00901	 UDP 49153 > 8100
1	13	5.00902	 UDP 49153 > 8100
0	1	5.00905	 UDP 49153 > 8100
3	0	5.00909	 UDP 49153 > 8100
0	1	5.00909	 UDP 49153 > 8100
1	13	5.0091	 UDP 49153 > 8100
0	1	5.00913	 UDP 49153 > 8100
3	0	5.00917	 UDP 49153 > 8100
0	1	5.00918	 UDP 49153 > 8100
1	13	5.00918	 UDP 49153 > 8100
0	1	5.00922	 UDP 49153 > 8100
3	0	5.00925	 UDP 49153 > 8100
0	1	5.00926	 UDP 49153 > 8100
1	13	5.00927	 UDP 49153 > 8100
0	1	5.00931	 UDP 49153 > 8100
3	0	5.00934	 UDP 49153 > 8100
1	13	5.00935	 UDP 49153 > 8100
0	1	5.00935	 UDP 49153 > 8100
0	1	5.00939	 UDP 49153 > 8100
3	0	5.00942	 UDP 49153 > 8100
1	13	5.00943	 UDP 49153 > 8100
0	1	5.00944	 UDP 49153 > 8100
0	1	5.00948	 UDP 49153 > 8100
3	0	5.0095	 UDP 49153 > 8100
1	13	5.00951	 UDP 49153 > 8100
0	1	5.00952	 UDP 49153 > 8100
0	1	5.00957	 UDP 49153 > 8100
3	0	5.00958	 UDP 49153 > 8100
1	13	5.00959	 UDP 49153 > 8100
0	1	5.00961	 UDP 49153 > 8100
0	1	5.00965	 UDP 49153 > 8100
3	0	5.00966	 UDP 49153 > 8100
1	13	5.00968	 UDP 49153 > 8100
0	1	5.0097	 UDP 49153 > 8100
0	1	5.00974	 UDP 49153 > 8100
3	0	5.00975	 UDP 49153 > 8100
1	13	5.00976	 UDP 49153 > 8100
0	1	5.00978	 UDP 49153 > 8100
3	0	5.00983	 UDP 49153 > 8100
0	1	5.00983	 UDP 49153 > 8100
1	13	5.00984	 UDP 49153 > 8100
0	1	5.00987	 UDP 49153 > 8100
3	0	5.00991	 UDP 49153 > 8100
0	1	5.00991	 UDP 49153 > 8100
1	13	5.00992	 UDP 49153 > 8100
0	1	5.00996	 UDP 49153 > 8100
3	0	5.00999	 UDP 49153 > 8100
0	1	5.01	 UDP 49153 > 8100
1	13	5.01	 UDP 49153 > 8100
0	1	5.01004	 UDP 49153 > 8100
3	0	5.01007	 UDP 49153 > 8100
1	13	5.01009	 UDP 49153 > 8100
0	1	5.01009	 UDP 49153 > 8100
0	1	5.01013	 UDP 49153 > 8100
3	0	5.01016	 UDP 49153 > 8100
1	13	5.01017	 UDP 49153 > 8100
0	1	5.01017	 UDP 49153 > 8100
0	1	5.01022	 UDP 49153 > 8100
3	0	5.01024	 UDP 49153 > 8100
1	13	5.01025	 UDP 49153 > 8100
0	1	5.01026	 UDP 49153 > 8100
0	1	5.0103	 UDP 49153 > 8100
3	0	5.01032	 UDP 49153 > 8100
1	13	5.01033	 UDP 49153 > 8100
0	1	5.01035	 UDP 49153 > 8100
0	1	5.01039	 UDP 49153 > 8100
3	0	5.0104	 UDP 49153 > 8100
1	13	5.01041	 UDP 49153 > 8100
0	1	5.01043	 UDP 49153 > 8100
0	1	5.01048	 UDP 49153 > 8100
3	0	5.01048	 UDP 49153 > 8100
1	13	5.01049	 UDP 49153 > 8100
0	1	5.01052	 UDP 49153 > 8100
0	1	5.01057	 UDP 49153 > 8100
3	0	5.01057	 UDP 49153 > 8100
1	13	5.01058	 UDP 49153 > 8100
0	1	5.01061	 UDP 49153 > 8100
3	0	5.01065	 UDP 49153 > 8100
0	1	5.01065	 UDP 49153 > 8100
1	13	5.01066	 UDP 49153 > 8100
0	1	5.0107	 UDP 49153 > 8100
3	0	5.01073	 UDP 49153 > 8100
0	1	5.01074	 UDP 49153 > 8100
1	13	5.01074	 UDP 49153 > 8100
0	1	5.01078	 UDP 49153 > 8100
3	0	5.01081	 UDP 49153 > 8100
1	13	5.01082	 UDP 49153 > 8100
0	1	5.01083	 UDP 49153 > 8100
0	1	5.01087	 UDP 49153 > 8100
3	0	5.01089	 UDP 49153 > 8100
1	13	5.0109	 UDP 49153 > 8100
0	1	5.01091	 UDP 49153 > 8100
0	1	5.01096	 UDP 49153 > 8100
3	0	5.01097	 UDP 49153 > 8100
1	13	5.01099	 UDP 49153 > 8100
0	1	5.011	 UDP 49153 > 8100
0	1	5.01104	 UDP 49153 > 8100
3	0	5.01106	 UDP 49153 > 8100
1	13	5.01107	 UDP 49153 > 8100
0	1	5.01109	 UDP 49153 > 8100
3	0	5.01114	 UDP 49153 > 8100
1	13	5.01115	 UDP 49153 > 8100
0	1	5.01116	 UDP 49153 > 8100
3	0	5.01122	 UDP 49153 > 8100
1	13	5.01123	 UDP 49153 > 8100
0	1	5.01124	 UDP 49153 > 8100
3	0	5.0113	 UDP 49153 > 8100
1	13	5.01131	 UDP 49153 > 8100
0	1	5.01132	 UDP 49153 > 8100
3	0	5.01138	 UDP 49153 > 8100
1	13	5.0114	 UDP 49153 > 8100
0	1	5.01141	 UDP 49153 > 8100
3	0	5.01147	 UDP 49153 > 8100
1	13	5.01148	 UDP 49153 > 8100
0	1	5.01149	 UDP 49153 > 8100
3	0	5.01155	 UDP 49153 > 8100
1	13	5.01156	 UDP 49153 > 8100
0	1	5.01157	 UDP 49153 > 8100
3	0	5.01163	 UDP 49153 > 8100
1	13	5.01164	 UDP 49153 > 8100
0	1	5.01165	 UDP 49153 > 8100
3	0	5.01171	 UDP 49153 > 8100
1	13	5.01172	 UDP 49153 > 8100
0	1	5.01173	 UDP 49153 > 8100
3	0	5.01179	 UDP 49153 > 8100
1	13	5.01181	 UDP 49153 > 8100
0	1	5.01182	 UDP 49153 > 8100
3	0	5.01188	 UDP 49153 > 8100
1	13	5.01189	 UDP 49153 > 8100
0	1	5.0119	 UDP 49153 > 8100
3	0	5.01196	 UDP 49153 > 8100
1	13	5.01197	 UDP 49153 > 8100
0	1	5.01198	 UDP 49153 > 8100
3	0	5.01204	 UDP 49153 > 8100
1	13	5.01205	 UDP 49153 > 8100
0	1	5.01206	 UDP 49153 > 8100
3	0	5.01212	 UDP 49153 > 8100
1	13	5.01213	 UDP 49153 > 8100
0	1	5.01214	 UDP 49153 > 8100
3	0	5.0122	 UDP 49153 > 8100
1	13	5.01222	 UDP 49153 > 8100
0	1	5.01222	 UDP 49153 > 8100
3	0	5.01229	 UDP 49153 > 8100
1	13	5.0123	 UDP 49153 > 8100
0	1	5.01231	 UDP 49153 > 8100
3	0	5.01237	 UDP 49153 > 8100
1	13	5.01238	 UDP 49153 > 8100
0	1	5.01239	 UDP 49153 > 8100
3	0	5.01245	 UDP 49153 > 8100
1	13	5.01246	 UDP 49153 > 8100
0	1	5.01247	 UDP 49153 > 8100
3	0	5.01253	 UDP 49153 > 8100
1	13	5.01254	 UDP 49153 > 8100
0	1	5.01255	 UDP 49153 > 8100
3	0	5.01261	 UDP 49153 > 8100
1	13	5.01262	 UDP 49153 > 8100
0	1	5.01263	 UDP 49153 > 8100
3	0	5.0127	 UDP 49153 > 8100
1	13	5.01271	 UDP 49153 > 8100
0	1	5.01272	 UDP 49153 > 8100
3	0	5.01278	 UDP 49153 > 8100
1	13	5.01279	 UDP 49153 > 8100
0	1	5.0128	 UDP 49153 > 8100
3	0	5.01286	 UDP 49153 > 8100
1	13	5.01287	 UDP 49153 > 8100
0	1	5.01288	 UDP 49153 > 8100
3	0	5.01294	 UDP 49153 > 8100
1	13	5.01295	 UDP 49153 > 8100
0	1	5.01296	 UDP 49153 > 8100
3	0	5.01302	 UDP 49153 > 8100
1	13	5.01303	 UDP 49153 > 8100
0	1	5.01304	 UDP 49153 > 8100
3	0	5.0131	 UDP 49153 > 8100
1	13	5.01312	 UDP 49153 > 8100
0	1	5.01313	 UDP 49153 > 8100
3	0	5.01319	 UDP 49153 > 8100
1	13	5.0132	 UDP 49153 > 8100
0	1	5.01321	 UDP 49153 > 8100
3	0	5.01327	 UDP 49153 > 8100
1	13	5.01328	 UDP 49153 > 8100
0	1	5.01329	 UDP 49153 > 8100
3	0	5.01335	 UDP 49153 > 8100
1	13	5.01336	 UDP 49153 > 8100
0	1	5.01337	 UDP 49153 > 8100
3	0	5.01343	 UDP 49153 > 8100
1	13	5.01344	 UDP 49153 > 8100
0	1	5.01345	 UDP 49153 > 8100
3	0	5.01351	 UDP 49153 > 8100
