From Id	To Id	Tx	Meta
1	5	0.0397056	 UDP 49153 > 8090
3	0	0.0397632	 UDP 49153 > 8090
2	0	0.04	 UDP 49153 > 8100
3	0	0.0400632	 UDP 49153 > 8090
0	1	0.0403216	 UDP 49153 > 8090
1	5	0.0403296	 UDP 49153 > 8090
3	0	0.0403632	 UDP 49153 > 8090
3	0	0.0406632	 UDP 49153 > 8090
0	1	0.0409456	 UDP 49153 > 8090
1	5	0.0409536	 UDP 49153 > 8090
3	0	0.0409632	 UDP 49153 > 8090
3	0	0.0412632	 UDP 49153 > 8090
3	0	0.0415632	 UDP 49153 > 8090
0	1	0.0415696	 UDP 49153 > 8090
1	4	0.0415776	 UDP 49153 > 8100
2	0	0.0416667	 UDP 49153 > 8100
3	0	0.0418632	 UDP 49153 > 8090
3	0	0.0421632	 UDP 49153 > 8090
0	1	0.0421936	 UDP 49153 > 8090
1	5	0.0422016	 UDP 49153 > 8090
3	0	0.0424632	 UDP 49153 > 8090
3	0	0.0427632	 UDP 49153 > 8090
0	1	0.0428176	 UDP 49153 > 8090
1	5	0.0428256	 UDP 49153 > 8090
3	0	0.0430632	 UDP 49153 > 8090
2	0	0.0433333	 UDP 49153 > 8100
3	0	0.0433632	 UDP 49153 > 8090
0	1	0.0434416	 UDP 49153 > 8090
1	5	0.0434496	 UDP 49153 > 8090
3	0	0.0436632	 UDP 49153 > 8090
3	0	0.0439632	 UDP 49153 > 8090
0	1	0.0440656	 UDP 49153 > 8100
1	5	0.0440736	 UDP 49153 > 8090
3	0	0.0442632	 UDP 49153 > 8090
3	0	0.0445632	 UDP 49153 > 8090
0	1	0.0446896	 UDP 49153 > 8090
1	5	0.0446976	 UDP 49153 > 8090
3	0	0.0448632	 UDP 49153 > 8090
2	0	0.045	 UDP 49153 > 8100
3	0	0.0451632	 UDP 49153 > 8090
0	1	0.0453136	 UDP 49153 > 8090
1	4	0.0453216	 UDP 49153 > 8100
3	0	0.0454632	 UDP 49153 > 8090
3	0	0.0457632	 UDP 49153 > 8090
0	1	0.0459376	 UDP 49153 > 8090
1	5	0.0459456	 UDP 49153 > 8090
3	0	0.0460632	 UDP 49153 > 8090
3	0	0.0463632	 UDP 49153 > 8090
0	1	0.0465616	 UDP 49153 > 8090
1	5	0.0465696	 UDP 49153 > 8090
3	0	0.0466632	 UDP 49153 > 8090
2	0	0.0466667	 UDP 49153 > 8100
3	0	0.0469632	 UDP 49153 > 8090
0	1	0.0471856	 UDP 49153 > 8090
1	5	0.0471936	 UDP 49153 > 8090
3	0	0.0472632	 UDP 49153 > 8090
3	0	0.0475632	 UDP 49153 > 8090
0	1	0.0478095	 UDP 49153 > 8090
1	5	0.0478176	 UDP 49153 > 8090
3	0	0.0478632	 UDP 49153 > 8090
3	0	0.0481632	 UDP 49153 > 8090
2	0	0.0483333	 UDP 49153 > 8100
0	1	0.0484335	 UDP 49153 > 8100
1	5	0.0484416	 UDP 49153 > 8090
3	0	0.0484632	 UDP 49153 > 8090
3	0	0.0487632	 UDP 49153 > 8090
0	1	0.0490575	 UDP 49153 > 8090
3	0	0.0490632	 UDP 49153 > 8090
1	5	0.0490656	 UDP 49153 > 8090
3	0	0.0493632	 UDP 49153 > 8090
3	0	0.0496632	 UDP 49153 > 8090
0	1	0.0496815	 UDP 49153 > 8090
1	4	0.0496896	 UDP 49153 > 8100
3	0	0.0499632	 UDP 49153 > 8090
2	0	0.05	 UDP 49153 > 8100
3	0	0.0502632	 UDP 49153 > 8090
0	1	0.0503055	 UDP 49153 > 8090
1	5	0.0503136	 UDP 49153 > 8090
3	0	0.0505632	 UDP 49153 > 8090
3	0	0.0508632	 UDP 49153 > 8090
0	1	0.0509295	 UDP 49153 > 8090
1	5	0.0509376	 UDP 49153 > 8090
3	0	0.0511632	 UDP 49153 > 8090
3	0	0.0514632	 UDP 49153 > 8090
0	1	0.0515535	 UDP 49153 > 8090
1	5	0.0515616	 UDP 49153 > 8090
2	0	0.0516667	 UDP 49153 > 8100
3	0	0.0517632	 UDP 49153 > 8090
3	0	0.0520632	 UDP 49153 > 8090
0	1	0.0521775	 UDP 49153 > 8100
1	5	0.0521856	 UDP 49153 > 8090
3	0	0.0523632	 UDP 49153 > 8090
3	0	0.0526632	 UDP 49153 > 8090
0	1	0.0528015	 UDP 49153 > 8090
1	5	0.0528095	 UDP 49153 > 8090
3	0	0.0529632	 UDP 49153 > 8090
3	0	0.0532632	 UDP 49153 > 8090
2	0	0.0533333	 UDP 49153 > 8100
0	1	0.0534255	 UDP 49153 > 8090
1	5	0.0534335	 UDP 49153 > 8090
3	0	0.0535632	 UDP 49153 > 8090
3	0	0.0538632	 UDP 49153 > 8090
0	1	0.0540495	 UDP 49153 > 8090
1	4	0.0540575	 UDP 49153 > 8100
3	0	0.0541632	 UDP 49153 > 8090
3	0	0.0544632	 UDP 49153 > 8090
0	1	0.0546735	 UDP 49153 > 8090
1	5	0.0546815	 UDP 49153 > 8090
3	0	0.0547632	 UDP 49153 > 8090
2	0	0.055	 UDP 49153 > 8100
3	0	0.0550632	 UDP 49153 > 8090
0	1	0.0552975	 UDP 49153 > 8090
1	5	0.0553055	 UDP 49153 > 8090
3	0	0.0553632	 UDP 49153 > 8090
3	0	0.0556632	 UDP 49153 > 8090
0	1	0.0559215	 UDP 49153 > 8090
1	5	0.0559295	 UDP 49153 > 8090
3	0	0.0559632	 UDP 49153 > 8090
3	0	0.0562632	 UDP 49153 > 8090
0	1	0.0565455	 UDP 49153 > 8100
1	5	0.0565535	 UDP 49153 > 8090
3	0	0.0565632	 UDP 49153 > 8090
2	0	0.0566667	 UDP 49153 > 8100
3	0	0.0568632	 UDP 49153 > 8090
3	0	0.0571632	 UDP 49153 > 8090
0	1	0.0571695	 UDP 49153 > 8090
1	5	0.0571775	 UDP 49153 > 8090
3	0	0.0574632	 UDP 49153 > 8090
3	0	0.0577632	 UDP 49153 > 8090
0	1	0.0577935	 UDP 49153 > 8090
1	4	0.0578015	 UDP 49153 > 8100
3	0	0.0580632	 UDP 49153 > 8090
2	0	0.0583333	 UDP 49153 > 8100
3	0	0.0583632	 UDP 49153 > 8090
0	1	0.0584175	 UDP 49153 > 8090
1	5	0.0584255	 UDP 49153 > 8090
3	0	0.0586632	 UDP 49153 > 8090
3	0	0.0589632	 UDP 49153 > 8090
0	1	0.0590415	 UDP 49153 > 8090
1	5	0.0590495	 UDP 49153 > 8090
3	0	0.0592632	 UDP 49153 > 8090
3	0	0.0595632	 UDP 49153 > 8090
0	1	0.0596655	 UDP 49153 > 8090
1	5	0.0596735	 UDP 49153 > 8090
3	0	0.0598632	 UDP 49153 > 8090
2	0	0.06	 UDP 49153 > 8100
3	0	0.0601632	 UDP 49153 > 8090
0	1	0.0602895	 UDP 49153 > 8100
1	5	0.0602975	 UDP 49153 > 8090
3	0	0.0604632	 UDP 49153 > 8090
3	0	0.0607632	 UDP 49153 > 8090
0	1	0.0609135	 UDP 49153 > 8090
1	5	0.0609215	 UDP 49153 > 8090
3	0	0.0610632	 UDP 49153 > 8090
3	0	0.0613632	 UDP 49153 > 8090
0	1	0.0615375	 UDP 49153 > 8090
1	5	0.0615455	 UDP 49153 > 8090
3	0	0.0616632	 UDP 49153 > 8090
2	0	0.0616667	 UDP 49153 > 8100
3	0	0.0619632	 UDP 49153 > 8090
0	1	0.0621615	 UDP 49153 > 8090
1	4	0.0621695	 UDP 49153 > 8100
3	0	0.0622632	 UDP 49153 > 8090
3	0	0.0625632	 UDP 49153 > 8090
0	1	0.0627855	 UDP 49153 > 8090
1	5	0.0627935	 UDP 49153 > 8090
3	0	0.0628632	 UDP 49153 > 8090
3	0	0.0631632	 UDP 49153 > 8090
2	0	0.0633333	 UDP 49153 > 8100
0	1	0.0634095	 UDP 49153 > 8090
1	5	0.0634175	 UDP 49153 > 8090
3	0	0.0634632	 UDP 49153 > 8090
3	0	0.0637632	 UDP 49153 > 8090
0	1	0.0640335	 UDP 49153 > 8090
1	5	0.0640415	 UDP 49153 > 8090
3	0	0.0640632	 UDP 49153 > 8090
3	0	0.0643632	 UDP 49153 > 8090
0	1	0.0646575	 UDP 49153 > 8100
3	0	0.0646632	 UDP 49153 > 8090
